index,rt,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,subject,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,responses,verbal_id,view_history,semantic_distance,verbal_acc_corrected
86,2430,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,87,2,dot,aloe,aloe_mooney_dot_on3,target,upside_down,pre,on,21x7tm212b4ebfr,html-keyboard-response,418,685923,0.0-11.0-5.86-1.86,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
87,2929,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,88,2,dot,bullet,bullet_mooney_dot_off4,target,horizontal_flip,pre,off,21x7tm212b4ebfr,html-keyboard-response,422,689864,0.0-11.0-5.87-1.87,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
88,978.6999999880791,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,89,2,dot,grasshopper,grasshopper_mooney_dot_on1,target,regular,pre,on,21x7tm212b4ebfr,html-keyboard-response,426,691853,0.0-11.0-5.88-1.88,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
89,2424.100000023842,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,90,2,dot,bullet,bullet_mooney_dot_on1,target,horizontal_flip,pre,on,21x7tm212b4ebfr,html-keyboard-response,430,695290,0.0-11.0-5.89-1.89,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
90,1048,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/drill_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,91,2,dot,drill,drill_mooney_dot_on7,target,regular,post,on,21x7tm212b4ebfr,html-keyboard-response,434,697355,0.0-11.0-5.90-1.90,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
91,1217.2000000476837,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,92,2,dot,bullet,bullet_mooney_dot_on3,target,horizontal_flip,pre,on,21x7tm212b4ebfr,html-keyboard-response,438,699584,0.0-11.0-5.91-1.91,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
92,851.6000000238419,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/eclair_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,93,2,dot,eclair,eclair_mooney_dot_on5,target,upside_down,post,on,21x7tm212b4ebfr,html-keyboard-response,442,701445,0.0-11.0-5.92-1.92,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
93,815.5,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,94,2,dot,gargoyle,gargoyle_mooney_dot_off4,catch,horizontal_flip,pre,off,21x7tm212b4ebfr,html-keyboard-response,446,703272,0.0-11.0-5.93-1.93,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
94,1363.0999999642372,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,95,2,dot,grasshopper,grasshopper_mooney_dot_on3,target,regular,pre,on,21x7tm212b4ebfr,html-keyboard-response,450,705655,0.0-11.0-5.94-1.94,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
95,769.1000000238419,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,96,2,dot,aloe,aloe_mooney_dot_off4,target,upside_down,pre,off,21x7tm212b4ebfr,html-keyboard-response,454,707437,0.0-11.0-5.95-1.95,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
96,1886.199999988079,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/carriage_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,97,2,dot,carriage,carriage_mooney_dot_off8,target,horizontal_flip,post,off,21x7tm212b4ebfr,html-keyboard-response,458,710333,0.0-11.0-5.96-1.96,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,0,,,,,
97,729.5,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,98,2,dot,gargoyle,gargoyle_mooney_dot_on3,catch,horizontal_flip,pre,on,21x7tm212b4ebfr,html-keyboard-response,462,712075,0.0-11.0-5.97-1.97,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
98,,,,99,2,recognition,ginger,ginger_mooney,catch,upside_down,post,null,21x7tm212b4ebfr,survey-text-autocomplete,470,735930,0.0-11.0-6.98-4.98,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"""timeout""",,,,0.0
99,,,,100,2,recognition,bullet,bullet_mooney,target,horizontal_flip,pre,null,21x7tm212b4ebfr,survey-text-autocomplete,477,744018,0.0-11.0-6.99-4.99,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""statue""}",statue,,0.7748922170117065,0.0
100,,,,101,2,recognition,grasshopper,grasshopper_mooney,target,regular,pre,null,21x7tm212b4ebfr,survey-text-autocomplete,484,750023,0.0-11.0-6.100-4.100,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""bug""}",bug,,0.422122652357514,0.0
101,,,,102,2,recognition,drill,drill_mooney,target,regular,post,null,21x7tm212b4ebfr,survey-text-autocomplete,491,755643,0.0-11.0-6.101-4.101,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""drill""}",drill,,0.0,1.0
102,,,,103,2,recognition,gargoyle,gargoyle_mooney,catch,horizontal_flip,pre,null,21x7tm212b4ebfr,survey-text-autocomplete,498,761833,0.0-11.0-6.102-4.102,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""horse""}",horse,,0.4254749505820893,0.0
103,,,,104,2,recognition,aloe,aloe_mooney,target,upside_down,pre,null,21x7tm212b4ebfr,survey-text-autocomplete,505,771748,0.0-11.0-6.103-4.103,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""wheel""}",wheel,,0.8953887640166388,0.0
104,,,,105,2,recognition,carriage,carriage_mooney,target,horizontal_flip,post,null,21x7tm212b4ebfr,survey-text-autocomplete,512,776584,0.0-11.0-6.104-4.104,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""carriage""}",carriage,,0.0,1.0
105,,,,106,2,recognition,eclair,eclair_mooney,target,upside_down,post,null,21x7tm212b4ebfr,survey-text-autocomplete,519,782269,0.0-11.0-6.105-4.105,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""eclair""}",eclair,,0.0,1.0
106,,,,107,2,recognition,grasshopper,grasshopper,target,regular,color,null,21x7tm212b4ebfr,survey-text-autocomplete,526,788084,0.0-11.0-6.106-4.106,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""grasshopper""}",grasshopper,,0.0,1.0
107,,,,108,2,recognition,bullet,bullet,target,horizontal_flip,color,null,21x7tm212b4ebfr,survey-text-autocomplete,533,793683,0.0-11.0-6.107-4.107,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""bullet""}",bullet,,0.0,1.0
108,,,,109,2,recognition,aloe,aloe,target,upside_down,color,null,21x7tm212b4ebfr,survey-text-autocomplete,540,799611,0.0-11.0-6.108-4.108,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,Recognition,,,,"{""recognition"":""plant""}",plant,,0.2951582564947093,0.0
109,3499.099999964237,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,110,3,dot,gargoyle,gargoyle_mooney_dot_on5,catch,horizontal_flip,post,on,21x7tm212b4ebfr,html-keyboard-response,546,807663,0.0-11.0-5.109-1.109,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
110,4432,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,111,3,dot,polar_bear,polar_bear_mooney_dot_on1,target,regular,pre,on,21x7tm212b4ebfr,html-keyboard-response,550,813106,0.0-11.0-5.110-1.110,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,0,,,,,
111,870.9000000357628,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,112,3,dot,gargoyle,gargoyle_mooney_dot_off8,catch,horizontal_flip,post,off,21x7tm212b4ebfr,html-keyboard-response,554,814989,0.0-11.0-5.111-1.111,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
112,614.8999999761581,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,113,3,dot,grasshopper,grasshopper_mooney_dot_on7,target,regular,post,on,21x7tm212b4ebfr,html-keyboard-response,558,816623,0.0-11.0-5.112-1.112,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
113,1092.3999999761581,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,114,3,dot,polar_bear,polar_bear_mooney_dot_on3,target,regular,pre,on,21x7tm212b4ebfr,html-keyboard-response,562,818731,0.0-11.0-5.113-1.113,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
114,2374,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,115,3,dot,bullet,bullet_mooney_dot_on7,target,horizontal_flip,post,on,21x7tm212b4ebfr,html-keyboard-response,566,822119,0.0-11.0-5.114-1.114,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
115,577.1000000238419,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,116,3,dot,grasshopper,grasshopper_mooney_dot_on5,target,regular,post,on,21x7tm212b4ebfr,html-keyboard-response,570,823707,0.0-11.0-5.115-1.115,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
116,4159.600000023842,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,117,3,dot,gutter,gutter_mooney_dot_off4,target,upside_down,pre,off,21x7tm212b4ebfr,html-keyboard-response,574,828885,0.0-11.0-5.116-1.116,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
117,951.4000000357628,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,118,3,dot,grasshopper,grasshopper_mooney_dot_off6,target,regular,post,off,21x7tm212b4ebfr,html-keyboard-response,578,830852,0.0-11.0-5.117-1.117,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
118,995,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,119,3,dot,bullet,bullet_mooney_dot_off6,target,horizontal_flip,post,off,21x7tm212b4ebfr,html-keyboard-response,582,832856,0.0-11.0-5.118-1.118,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
119,1730.2000000476837,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,120,3,dot,steak,steak_mooney_dot_off2,target,horizontal_flip,pre,off,21x7tm212b4ebfr,html-keyboard-response,586,835603,0.0-11.0-5.119-1.119,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
120,1475.3999999761581,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,121,3,dot,aloe,aloe_mooney_dot_off8,target,upside_down,post,off,21x7tm212b4ebfr,html-keyboard-response,590,838092,0.0-11.0-5.120-1.120,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
121,687.9000000357628,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gargoyle_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,122,3,dot,gargoyle,gargoyle_mooney_dot_off6,catch,horizontal_flip,post,off,21x7tm212b4ebfr,html-keyboard-response,594,839801,0.0-11.0-5.121-1.121,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
122,981.0999999642372,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,123,3,dot,aloe,aloe_mooney_dot_on5,target,upside_down,post,on,21x7tm212b4ebfr,html-keyboard-response,598,841802,0.0-11.0-5.122-1.122,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,0,,,,,
123,824.9000000357628,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,124,3,dot,steak,steak_mooney_dot_on3,target,horizontal_flip,pre,on,21x7tm212b4ebfr,html-keyboard-response,602,843638,0.0-11.0-5.123-1.123,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
124,776,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,125,3,dot,bullet,bullet_mooney_dot_off8,target,horizontal_flip,post,off,21x7tm212b4ebfr,html-keyboard-response,606,845431,0.0-11.0-5.124-1.124,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
125,794.6000000238419,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,126,3,dot,gutter,gutter_mooney_dot_off2,target,upside_down,pre,off,21x7tm212b4ebfr,html-keyboard-response,610,847238,0.0-11.0-5.125-1.125,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
126,623.3000000119209,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,127,3,dot,polar_bear,polar_bear_mooney_dot_off2,target,regular,pre,off,21x7tm212b4ebfr,html-keyboard-response,614,848872,0.0-11.0-5.126-1.126,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
127,797.1000000238419,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,128,3,dot,gutter,gutter_mooney_dot_on1,target,upside_down,pre,on,21x7tm212b4ebfr,html-keyboard-response,618,850688,0.0-11.0-5.127-1.127,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
128,683.3000000119209,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_off6.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",69,129,3,dot,aloe,aloe_mooney_dot_off6,target,upside_down,post,off,21x7tm212b4ebfr,html-keyboard-response,622,852386,0.0-11.0-5.128-1.128,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
129,854.8000000119209,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_off8.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,130,3,dot,grasshopper,grasshopper_mooney_dot_off8,target,regular,post,off,21x7tm212b4ebfr,html-keyboard-response,626,854262,0.0-11.0-5.129-1.129,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
130,624.1000000238419,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,131,3,dot,steak,steak_mooney_dot_on1,target,horizontal_flip,pre,on,21x7tm212b4ebfr,html-keyboard-response,630,855896,0.0-11.0-5.130-1.130,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
131,631.5,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,132,3,dot,gutter,gutter_mooney_dot_on3,target,upside_down,pre,on,21x7tm212b4ebfr,html-keyboard-response,634,857549,0.0-11.0-5.131-1.131,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
132,955.2000000476837,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/steak_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,133,3,dot,steak,steak_mooney_dot_off4,target,horizontal_flip,pre,off,21x7tm212b4ebfr,html-keyboard-response,638,859522,0.0-11.0-5.132-1.132,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,e,0,1,,,,,
133,1409,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_on5.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,134,3,dot,bullet,bullet_mooney_dot_on5,target,horizontal_flip,post,on,21x7tm212b4ebfr,html-keyboard-response,642,861945,0.0-11.0-5.133-1.133,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
134,760.6999999880791,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_on7.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,135,3,dot,aloe,aloe_mooney_dot_on7,target,upside_down,post,on,21x7tm212b4ebfr,html-keyboard-response,646,863714,0.0-11.0-5.134-1.134,Chrome,135.0,Windows,10,undefined,undefined,2048 x 1280,1790 x 1159,https://exponline.ugr.es/publix/939/997/start?srid=18440,67786e11eee5b0656f62cc7b,30,28,United Kingdom,Male,Right-handed,Exp,dot_recog,i,1,1,,,,,
