block,image_id,image_type,manipulation,phase,subject,verbal_id,semantic_distance,verbal_acc_corrected
1,banana_peel,target,regular,post,1lq8fulvsnsu0jb,dog,0.7178854155162961,0.0
1,gargoyle,target,upside_down,post,1lq8fulvsnsu0jb,dog,0.5672490729653248,0.0
1,buoy,target,horizontal_flip,post,1lq8fulvsnsu0jb,buoy,0.0,1.0
1,rattlesnake,target,horizontal_flip,pre,1lq8fulvsnsu0jb,bird,0.4118560859625316,0.0
1,sidecar,target,regular,pre,1lq8fulvsnsu0jb,swan,0.7083892719611234,0.0
1,mannequin,target,upside_down,pre,1lq8fulvsnsu0jb,bird,0.6620519775331496,0.0
2,figurine,target,horizontal_flip,pre,1lq8fulvsnsu0jb,tower,0.761255404351682,0.0
2,sidecar,target,regular,post,1lq8fulvsnsu0jb,swan,0.7083892719611234,0.0
2,snail,target,upside_down,pre,1lq8fulvsnsu0jb,dog,0.5420133670045401,0.0
2,parking_meter,target,regular,pre,1lq8fulvsnsu0jb,telephone_box,0.5459345682803365,0.0
2,rattlesnake,target,horizontal_flip,post,1lq8fulvsnsu0jb,snake,0.2809631244376995,0.0
2,mannequin,target,upside_down,post,1lq8fulvsnsu0jb,map,0.7849819415802002,0.0
3,snail,target,upside_down,post,1lq8fulvsnsu0jb,dog,0.5420133670045401,0.0
3,puddle,target,regular,pre,1lq8fulvsnsu0jb,bird,0.6945438791631474,0.0
3,parking_meter,target,regular,post,1lq8fulvsnsu0jb,parking_meter,0.0,1.0
3,axe,target,horizontal_flip,pre,1lq8fulvsnsu0jb,bird,0.7945223856651601,0.0
3,eclair,target,upside_down,pre,1lq8fulvsnsu0jb,snail,0.6023656499227215,0.0
3,figurine,target,horizontal_flip,post,1lq8fulvsnsu0jb,statue,0.3070334127513943,0.0
4,pedal,target,horizontal_flip,pre,1lq8fulvsnsu0jb,puddle,0.758244949038012,0.0
4,dumbbell,target,regular,pre,1lq8fulvsnsu0jb,,,0.0
4,gutter,target,upside_down,pre,1lq8fulvsnsu0jb,boat,0.7050700805071621,0.0
4,puddle,target,regular,post,1lq8fulvsnsu0jb,puddle,0.0,1.0
4,eclair,target,upside_down,post,1lq8fulvsnsu0jb,axe,0.8268792779893565,0.0
4,axe,target,horizontal_flip,post,1lq8fulvsnsu0jb,axe,0.0,1.0
5,dumbbell,target,regular,post,1lq8fulvsnsu0jb,spikelet,0.7525771525156671,0.0
5,pedal,target,horizontal_flip,post,1lq8fulvsnsu0jb,pedal,0.0,1.0
5,gutter,target,upside_down,post,1lq8fulvsnsu0jb,iron,0.7209380520151527,0.0
0,peanut_butter,target,upside_down,pre,fuv4cr5epwu2v4a,coin,0.762333796772007,0.0
0,eclair,target,regular,pre,fuv4cr5epwu2v4a,watch,0.7170008705214101,0.0
0,figurine,target,horizontal_flip,pre,fuv4cr5epwu2v4a,mushroom,0.7317275032855246,0.0
1,sandal,target,horizontal_flip,pre,fuv4cr5epwu2v4a,boxing_gloves,0.6921345569004385,0.0
1,peanut_butter,target,upside_down,post,fuv4cr5epwu2v4a,coin,0.762333796772007,0.0
1,drill,target,upside_down,pre,fuv4cr5epwu2v4a,grater,0.7225283231554155,0.0
1,figurine,target,horizontal_flip,post,fuv4cr5epwu2v4a,mushroom,0.7317275032855246,0.0
1,shears,target,regular,pre,fuv4cr5epwu2v4a,woman,0.8278071126828995,0.0
1,eclair,target,regular,post,fuv4cr5epwu2v4a,hot_dog,0.3835366279188827,0.0
2,shears,target,regular,post,fuv4cr5epwu2v4a,woman,0.8278071126828995,0.0
2,drill,target,upside_down,post,fuv4cr5epwu2v4a,drill,0.0,1.0
2,sandal,target,horizontal_flip,post,fuv4cr5epwu2v4a,boxing_gloves,0.6921345569004385,0.0
2,bat2,target,upside_down,pre,fuv4cr5epwu2v4a,saw,0.6947034379913681,0.0
2,garlic,target,regular,pre,fuv4cr5epwu2v4a,flower,0.5706796569527366,0.0
2,surfboard,target,horizontal_flip,pre,fuv4cr5epwu2v4a,slide,0.711395542351227,0.0
3,garlic,target,regular,post,fuv4cr5epwu2v4a,flower_petal,0.6293365898345155,0.0
3,bat2,target,upside_down,post,fuv4cr5epwu2v4a,saw,0.6947034379913681,0.0
3,steak,target,upside_down,pre,fuv4cr5epwu2v4a,fish,0.4884316832535151,0.0
3,buoy,target,regular,pre,fuv4cr5epwu2v4a,buoy,0.0,1.0
3,polar_bear,target,horizontal_flip,pre,fuv4cr5epwu2v4a,bear,0.3132037390626231,0.0
3,surfboard,target,horizontal_flip,post,fuv4cr5epwu2v4a,slide,0.711395542351227,0.0
4,missile,target,regular,pre,fuv4cr5epwu2v4a,gun,0.5962752249545398,0.0
4,steak,target,upside_down,post,fuv4cr5epwu2v4a,fish,0.4884316832535151,0.0
4,polar_bear,target,horizontal_flip,post,fuv4cr5epwu2v4a,polar_bear,0.0,1.0
4,buoy,target,regular,post,fuv4cr5epwu2v4a,buoy,0.0,1.0
4,carriage,target,horizontal_flip,pre,fuv4cr5epwu2v4a,cart,0.3635467672855286,0.0
4,snail,target,upside_down,pre,fuv4cr5epwu2v4a,fish,0.4131188411480216,0.0
5,carriage,target,horizontal_flip,post,fuv4cr5epwu2v4a,cart,0.3635467672855286,0.0
5,snail,target,upside_down,post,fuv4cr5epwu2v4a,fish,0.4131188411480216,0.0
5,missile,target,regular,post,fuv4cr5epwu2v4a,rocket,0.7083886044693339,0.0
0,candelabra,target,regular,pre,cuv87z8ov0e7kbm,place_mat,0.6679880694590516,0.0
0,lip_gloss,target,horizontal_flip,pre,cuv87z8ov0e7kbm,drill,0.9520416235148506,0.0
0,steak,target,upside_down,pre,cuv87z8ov0e7kbm,lawn_mower,0.747011492919756,0.0
1,candelabra,target,regular,post,cuv87z8ov0e7kbm,chandelier,0.3258177653519825,0.0
1,lip_gloss,target,horizontal_flip,post,cuv87z8ov0e7kbm,lip_gloss,0.0,1.0
1,steak,target,upside_down,post,cuv87z8ov0e7kbm,steak,0.0,1.0
1,puddle,target,regular,pre,cuv87z8ov0e7kbm,rug,0.6608819935063923,0.0
1,puffin,target,upside_down,pre,cuv87z8ov0e7kbm,cat,0.4881201318186702,0.0
1,buoy,target,horizontal_flip,pre,cuv87z8ov0e7kbm,ball,0.7339549516783258,0.0
2,puddle,target,regular,post,cuv87z8ov0e7kbm,puddle,0.0,1.0
2,buoy,target,horizontal_flip,post,cuv87z8ov0e7kbm,float,0.4840841974432659,0.0
2,puffin,target,upside_down,post,cuv87z8ov0e7kbm,bird,0.3633124230668476,0.0
2,bat2,target,horizontal_flip,pre,cuv87z8ov0e7kbm,gun,0.6546829000862524,0.0
2,rattlesnake,target,upside_down,pre,cuv87z8ov0e7kbm,belt,0.6560579815340408,0.0
2,mannequin,target,regular,pre,cuv87z8ov0e7kbm,jacket,0.5068564069596541,0.0
3,bat2,target,horizontal_flip,post,cuv87z8ov0e7kbm,gun,0.6546829000862524,0.0
3,mannequin,target,regular,post,cuv87z8ov0e7kbm,manikin,0.0,0.0
3,bullet,target,horizontal_flip,pre,cuv87z8ov0e7kbm,knife,0.4845450990677514,0.0
3,dumbbell,target,upside_down,pre,cuv87z8ov0e7kbm,grass,0.8182918765484584,0.0
3,ginger,target,regular,pre,cuv87z8ov0e7kbm,plant,0.5279111920791267,0.0
3,rattlesnake,target,upside_down,post,cuv87z8ov0e7kbm,belt,0.6560579815340408,0.0
4,peanut_butter,target,horizontal_flip,pre,cuv87z8ov0e7kbm,bowl,0.5575551239533691,0.0
4,axe,target,upside_down,pre,cuv87z8ov0e7kbm,tiger,0.7642384297286949,0.0
4,dumbbell,target,upside_down,post,cuv87z8ov0e7kbm,doll,0.6230397224033204,0.0
4,ginger,target,regular,post,cuv87z8ov0e7kbm,plant,0.5279111920791267,0.0
4,bullet,target,horizontal_flip,post,cuv87z8ov0e7kbm,bullet,0.0,1.0
4,banana_peel,target,regular,pre,cuv87z8ov0e7kbm,tree_stump,0.5539091384998586,0.0
5,axe,target,upside_down,post,cuv87z8ov0e7kbm,axe,0.0,1.0
5,peanut_butter,target,horizontal_flip,post,cuv87z8ov0e7kbm,bowl,0.5575551239533691,0.0
5,banana_peel,target,regular,post,cuv87z8ov0e7kbm,banana_peel,0.0,1.0
0,banana_peel,target,regular,pre,9dgd2nk4dujwlm4,fish,0.7667182381825135,0.0
0,bat2,target,horizontal_flip,pre,9dgd2nk4dujwlm4,arm,0.6456293390946798,0.0
0,backpack,target,upside_down,pre,9dgd2nk4dujwlm4,shark,0.7764398031385698,0.0
1,bat2,target,horizontal_flip,post,9dgd2nk4dujwlm4,arm,0.6456293390946798,0.0
1,figurine,target,regular,pre,9dgd2nk4dujwlm4,bike,0.7625366876755835,0.0
1,candelabra,target,horizontal_flip,pre,9dgd2nk4dujwlm4,glasses,0.6639254995653052,0.0
1,drill,target,upside_down,pre,9dgd2nk4dujwlm4,microphone,0.7619614092982538,0.0
1,banana_peel,target,regular,post,9dgd2nk4dujwlm4,banana_peel,0.0,1.0
1,backpack,target,upside_down,post,9dgd2nk4dujwlm4,shark,0.7764398031385698,0.0
2,magnifier,target,upside_down,pre,9dgd2nk4dujwlm4,exerciser,0.8024944890280001,0.0
2,figurine,target,regular,post,9dgd2nk4dujwlm4,mushroom,0.7317275032855246,0.0
2,aloe,target,regular,pre,9dgd2nk4dujwlm4,cactus,0.2720208873170044,0.0
2,pomegranate,target,horizontal_flip,pre,9dgd2nk4dujwlm4,berry,0.2710793592855403,0.0
2,drill,target,upside_down,post,9dgd2nk4dujwlm4,drill,0.0,1.0
2,candelabra,target,horizontal_flip,post,9dgd2nk4dujwlm4,candelabra,0.0,1.0
3,sardine,target,upside_down,pre,9dgd2nk4dujwlm4,cake,0.5881121138750816,0.0
3,magnifier,target,upside_down,post,9dgd2nk4dujwlm4,magnifying_glass,0.1927747533103778,0.0
3,ginger,target,regular,pre,9dgd2nk4dujwlm4,bread,0.5828595905289344,0.0
3,missile,target,horizontal_flip,pre,9dgd2nk4dujwlm4,statue,0.7976920069809582,0.0
3,pomegranate,target,horizontal_flip,post,9dgd2nk4dujwlm4,berry,0.2710793592855403,0.0
3,aloe,target,regular,post,9dgd2nk4dujwlm4,aloe,0.0,1.0
4,peanut_butter,target,horizontal_flip,pre,9dgd2nk4dujwlm4,bread,0.4247295024557054,0.0
4,ginger,target,regular,post,9dgd2nk4dujwlm4,bread,0.5828595905289344,0.0
4,missile,target,horizontal_flip,post,9dgd2nk4dujwlm4,missile,0.0,1.0
4,football_helmet,target,regular,pre,9dgd2nk4dujwlm4,bike,0.7094584324823563,0.0
4,sardine,target,upside_down,post,9dgd2nk4dujwlm4,cake,0.5881121138750816,0.0
4,polar_bear,target,upside_down,pre,9dgd2nk4dujwlm4,cooking_pan,0.7907316442807646,0.0
5,polar_bear,target,upside_down,post,9dgd2nk4dujwlm4,polar_bear,0.0,1.0
5,peanut_butter,target,horizontal_flip,post,9dgd2nk4dujwlm4,bread,0.4247295024557054,0.0
5,football_helmet,target,regular,post,9dgd2nk4dujwlm4,trumpet,0.7306125734056153,0.0
0,pomegranate,target,horizontal_flip,pre,tur468bxe1kp0p3,,,0.0
0,gargoyle,target,upside_down,pre,tur468bxe1kp0p3,crow,0.5689456349338612,0.0
0,polar_bear,target,regular,pre,tur468bxe1kp0p3,ladybeetle,0.4795642935572893,0.0
1,shears,target,regular,pre,tur468bxe1kp0p3,polar_bear,0.7867930363688754,0.0
1,carriage,target,upside_down,pre,tur468bxe1kp0p3,mouse,0.739106401471765,0.0
1,polar_bear,target,regular,post,tur468bxe1kp0p3,shark,0.4535205903014857,0.0
1,pomegranate,target,horizontal_flip,post,tur468bxe1kp0p3,pomegranate,0.0,1.0
1,sardine,target,horizontal_flip,pre,tur468bxe1kp0p3,boat,0.527886134855744,0.0
1,gargoyle,target,upside_down,post,tur468bxe1kp0p3,camel,0.6057321131465159,0.0
2,sardine,target,horizontal_flip,post,tur468bxe1kp0p3,boat,0.527886134855744,0.0
2,carriage,target,upside_down,post,tur468bxe1kp0p3,wagon,0.4155930045150093,0.0
2,sandal,target,upside_down,pre,tur468bxe1kp0p3,fruit,0.7238217235338178,0.0
2,shears,target,regular,post,tur468bxe1kp0p3,bird,0.6981868242000819,0.0
2,sidecar,target,regular,pre,tur468bxe1kp0p3,bird,0.6647347821570178,0.0
2,garlic,target,horizontal_flip,pre,tur468bxe1kp0p3,fruit,0.4927179154184868,0.0
3,sidecar,target,regular,post,tur468bxe1kp0p3,bird,0.6647347821570178,0.0
3,drill,target,upside_down,pre,tur468bxe1kp0p3,sandal,0.8136223780291361,0.0
3,bat2,target,horizontal_flip,pre,tur468bxe1kp0p3,game,0.4221490650416363,0.0
3,parking_meter,target,regular,pre,tur468bxe1kp0p3,bubble_wrap,0.8093259481807894,0.0
3,sandal,target,upside_down,post,tur468bxe1kp0p3,sandal,0.0,1.0
3,garlic,target,horizontal_flip,post,tur468bxe1kp0p3,fruit,0.4927179154184868,0.0
4,surfboard,target,regular,pre,tur468bxe1kp0p3,bat2,0.758125049569335,0.0
4,aloe,target,horizontal_flip,pre,tur468bxe1kp0p3,wheel,0.8953887640166388,0.0
4,drill,target,upside_down,post,tur468bxe1kp0p3,drill,0.0,1.0
4,ginger,target,upside_down,pre,tur468bxe1kp0p3,baby,0.7237158864586019,0.0
4,parking_meter,target,regular,post,tur468bxe1kp0p3,parking_meter,0.0,1.0
4,bat2,target,horizontal_flip,post,tur468bxe1kp0p3,bat2,0.0,1.0
5,ginger,target,upside_down,post,tur468bxe1kp0p3,sand,0.7264750612724249,0.0
5,surfboard,target,regular,post,tur468bxe1kp0p3,surfboard,0.0,1.0
5,aloe,target,horizontal_flip,post,tur468bxe1kp0p3,plant,0.2951582564947093,0.0
0,pomegranate,target,upside_down,pre,2sdeuhtyt6qg7zn,,,0.0
0,puddle,target,regular,pre,2sdeuhtyt6qg7zn,,,0.0
0,backpack,target,horizontal_flip,pre,2sdeuhtyt6qg7zn,curtain,0.7623060924214466,0.0
1,eclair,target,upside_down,pre,2sdeuhtyt6qg7zn,blackboard,0.6534840041105644,0.0
1,carriage,target,horizontal_flip,pre,2sdeuhtyt6qg7zn,wheel,0.4966751862843178,0.0
1,drill,target,regular,pre,2sdeuhtyt6qg7zn,cab,0.8278377284601701,0.0
1,backpack,target,horizontal_flip,post,2sdeuhtyt6qg7zn,back_pack,0.0,0.0
1,puddle,target,regular,post,2sdeuhtyt6qg7zn,blacking,0.647265141575281,0.0
1,pomegranate,target,upside_down,post,2sdeuhtyt6qg7zn,,,0.0
2,bullet,target,horizontal_flip,pre,2sdeuhtyt6qg7zn,rocket,0.8588496343585281,0.0
2,grasshopper,target,regular,pre,2sdeuhtyt6qg7zn,satellite,0.7736789085948804,0.0
2,drill,target,regular,post,2sdeuhtyt6qg7zn,saw,0.6925559304547511,0.0
2,aloe,target,upside_down,pre,2sdeuhtyt6qg7zn,wheel,0.8953887640166388,0.0
2,carriage,target,horizontal_flip,post,2sdeuhtyt6qg7zn,wheelbarrow,0.4559750649810972,0.0
2,eclair,target,upside_down,post,2sdeuhtyt6qg7zn,ice,0.6673787335701038,0.0
3,polar_bear,target,regular,pre,2sdeuhtyt6qg7zn,bear,0.3132037390626231,0.0
3,gutter,target,upside_down,pre,2sdeuhtyt6qg7zn,light,0.7852992832532982,0.0
3,aloe,target,upside_down,post,2sdeuhtyt6qg7zn,wheelbarrow,0.8018050354490376,0.0
3,bullet,target,horizontal_flip,post,2sdeuhtyt6qg7zn,rocket,0.8588496343585281,0.0
3,steak,target,horizontal_flip,pre,2sdeuhtyt6qg7zn,Mantis_religioso,0.6743459970705892,0.0
3,grasshopper,target,regular,post,2sdeuhtyt6qg7zn,satellite,0.7736789085948804,0.0
4,steak,target,horizontal_flip,post,2sdeuhtyt6qg7zn,plant,0.8049862744495149,0.0
4,football_helmet,target,regular,pre,2sdeuhtyt6qg7zn,camera,0.6913438796135093,0.0
4,gutter,target,upside_down,post,2sdeuhtyt6qg7zn,light_bulb,0.7540613610071956,0.0
4,polar_bear,target,regular,post,2sdeuhtyt6qg7zn,bear,0.3132037390626231,0.0
4,magnifier,target,horizontal_flip,pre,2sdeuhtyt6qg7zn,box,0.710162270607475,0.0
4,scarf,target,upside_down,pre,2sdeuhtyt6qg7zn,wall,0.7703733896221308,0.0
5,magnifier,target,horizontal_flip,post,2sdeuhtyt6qg7zn,box,0.710162270607475,0.0
5,football_helmet,target,regular,post,2sdeuhtyt6qg7zn,camera,0.6913438796135093,0.0
5,scarf,target,upside_down,post,2sdeuhtyt6qg7zn,wall,0.7703733896221308,0.0
0,eclair,target,horizontal_flip,pre,6jykflug3szgtcx,snake,0.6345321147167713,0.0
0,bullet,target,regular,pre,6jykflug3szgtcx,,,0.0
0,surfboard,target,upside_down,pre,6jykflug3szgtcx,boat,0.4915041673337825,0.0
1,surfboard,target,upside_down,post,6jykflug3szgtcx,canoe,0.4875704078914479,0.0
1,buoy,target,horizontal_flip,pre,6jykflug3szgtcx,snorkel,0.6047799903516298,0.0
1,bullet,target,regular,post,6jykflug3szgtcx,bullet,0.0,1.0
1,polar_bear,target,upside_down,pre,6jykflug3szgtcx,,,0.0
1,magnifier,target,regular,pre,6jykflug3szgtcx,dice,0.7479960222236879,0.0
1,eclair,target,horizontal_flip,post,6jykflug3szgtcx,streetlight,0.927786260266673,0.0
2,rattlesnake,target,horizontal_flip,pre,6jykflug3szgtcx,ski,0.7988252827451053,0.0
2,magnifier,target,regular,post,6jykflug3szgtcx,magnifying_glass,0.1927747533103778,0.0
2,polar_bear,target,upside_down,post,6jykflug3szgtcx,window,0.8024154929697367,0.0
2,buoy,target,horizontal_flip,post,6jykflug3szgtcx,boy,0.8847878373546437,0.0
2,grasshopper,target,regular,pre,6jykflug3szgtcx,bug,0.422122652357514,0.0
2,aloe,target,upside_down,pre,6jykflug3szgtcx,space_shuttle,0.8516476472920266,0.0
3,garlic,target,horizontal_flip,pre,6jykflug3szgtcx,tree,0.6520936961737929,0.0
3,aloe,target,upside_down,post,6jykflug3szgtcx,plant,0.2951582564947093,0.0
3,scarf,target,regular,pre,6jykflug3szgtcx,block,0.8180540384787374,0.0
3,rattlesnake,target,horizontal_flip,post,6jykflug3szgtcx,ski,0.7988252827451053,0.0
3,ginger,target,upside_down,pre,6jykflug3szgtcx,bear,0.7532741947374428,0.0
3,grasshopper,target,regular,post,6jykflug3szgtcx,bug,0.422122652357514,0.0
4,egg_roll,target,horizontal_flip,pre,6jykflug3szgtcx,ginger,0.3836414527351826,0.0
4,garlic,target,horizontal_flip,post,6jykflug3szgtcx,garlic,0.0,1.0
4,scarf,target,regular,post,6jykflug3szgtcx,scarf,0.0,1.0
4,ginger,target,upside_down,post,6jykflug3szgtcx,ginger,0.0,1.0
4,mannequin,target,upside_down,pre,6jykflug3szgtcx,block,0.7605498886774034,0.0
4,hot-water_bottle,target,regular,pre,6jykflug3szgtcx,pepper,0.708695191553435,0.0
5,mannequin,target,upside_down,post,6jykflug3szgtcx,mannequin,0.0,1.0
5,egg_roll,target,horizontal_flip,post,6jykflug3szgtcx,spring_roll,0.0,0.0
5,hot-water_bottle,target,regular,post,6jykflug3szgtcx,hot-water_bottle,0.0,1.0
0,candelabra,target,regular,pre,hk1jd9ch4rrkk13,,,0.0
0,lip_gloss,target,horizontal_flip,pre,hk1jd9ch4rrkk13,,,0.0
0,steak,target,upside_down,pre,hk1jd9ch4rrkk13,,,0.0
1,candelabra,target,regular,post,hk1jd9ch4rrkk13,,,0.0
1,lip_gloss,target,horizontal_flip,post,hk1jd9ch4rrkk13,lipstick,0.3386423889777298,0.0
1,steak,target,upside_down,post,hk1jd9ch4rrkk13,,,0.0
1,puddle,target,regular,pre,hk1jd9ch4rrkk13,,,0.0
1,puffin,target,upside_down,pre,hk1jd9ch4rrkk13,,,0.0
1,buoy,target,horizontal_flip,pre,hk1jd9ch4rrkk13,boy,0.8847878373546437,0.0
2,puddle,target,regular,post,hk1jd9ch4rrkk13,puddle,0.0,1.0
2,buoy,target,horizontal_flip,post,hk1jd9ch4rrkk13,boy,0.8847878373546437,0.0
2,puffin,target,upside_down,post,hk1jd9ch4rrkk13,puffin,0.0,1.0
2,bat2,target,horizontal_flip,pre,hk1jd9ch4rrkk13,gun,0.6546829000862524,0.0
2,rattlesnake,target,upside_down,pre,hk1jd9ch4rrkk13,,,0.0
2,mannequin,target,regular,pre,hk1jd9ch4rrkk13,,,0.0
3,bat2,target,horizontal_flip,post,hk1jd9ch4rrkk13,sword,0.5776279375785107,0.0
3,mannequin,target,regular,post,hk1jd9ch4rrkk13,bag,0.6689251644262011,0.0
3,bullet,target,horizontal_flip,pre,hk1jd9ch4rrkk13,,,0.0
3,dumbbell,target,upside_down,pre,hk1jd9ch4rrkk13,,,0.0
3,ginger,target,regular,pre,hk1jd9ch4rrkk13,,,0.0
3,rattlesnake,target,upside_down,post,hk1jd9ch4rrkk13,,,0.0
4,peanut_butter,target,horizontal_flip,pre,hk1jd9ch4rrkk13,bowl,0.5575551239533691,0.0
4,axe,target,upside_down,pre,hk1jd9ch4rrkk13,,,0.0
4,dumbbell,target,upside_down,post,hk1jd9ch4rrkk13,,,0.0
4,ginger,target,regular,post,hk1jd9ch4rrkk13,,,0.0
4,bullet,target,horizontal_flip,post,hk1jd9ch4rrkk13,bullet,0.0,1.0
4,banana_peel,target,regular,pre,hk1jd9ch4rrkk13,,,0.0
5,axe,target,upside_down,post,hk1jd9ch4rrkk13,,,0.0
5,peanut_butter,target,horizontal_flip,post,hk1jd9ch4rrkk13,bowl,0.5575551239533691,0.0
5,banana_peel,target,regular,post,hk1jd9ch4rrkk13,,,0.0
0,scarf,target,upside_down,pre,ysbscjyxframcfv,,,0.0
0,egg_roll,target,regular,pre,ysbscjyxframcfv,bug,0.7152529305101379,0.0
0,snail,target,horizontal_flip,pre,ysbscjyxframcfv,fish,0.4131188411480216,0.0
1,dumbbell,target,horizontal_flip,pre,ysbscjyxframcfv,dumbbell,0.0,1.0
1,hot-water_bottle,target,upside_down,pre,ysbscjyxframcfv,hot-water_bottle,0.0,1.0
1,egg_roll,target,regular,post,ysbscjyxframcfv,spring_roll,0.0,0.0
1,snail,target,horizontal_flip,post,ysbscjyxframcfv,snail,0.0,1.0
1,scarf,target,upside_down,post,ysbscjyxframcfv,scarf,0.0,1.0
1,sidecar,target,regular,pre,ysbscjyxframcfv,funnel,0.6511740969027683,0.0
2,hot-water_bottle,target,upside_down,post,ysbscjyxframcfv,hot-water_bottle,0.0,1.0
2,polar_bear,target,regular,pre,ysbscjyxframcfv,hippo,0.4136930998799604,0.0
2,drill,target,horizontal_flip,pre,ysbscjyxframcfv,fan,0.7162401698531177,0.0
2,dumbbell,target,horizontal_flip,post,ysbscjyxframcfv,dumbbell,0.0,1.0
2,rattlesnake,target,upside_down,pre,ysbscjyxframcfv,anvil,0.6972919054030127,0.0
2,sidecar,target,regular,post,ysbscjyxframcfv,car,0.4465027461502754,0.0
3,figurine,target,regular,pre,ysbscjyxframcfv,mushroom,0.7317275032855246,0.0
3,puffin,target,horizontal_flip,pre,ysbscjyxframcfv,puffin,0.0,1.0
3,drill,target,horizontal_flip,post,ysbscjyxframcfv,drill,0.0,1.0
3,carriage,target,upside_down,pre,ysbscjyxframcfv,cart,0.3635467672855286,0.0
3,rattlesnake,target,upside_down,post,ysbscjyxframcfv,snake,0.2809631244376995,0.0
3,polar_bear,target,regular,post,ysbscjyxframcfv,polar_bear,0.0,1.0
4,ginger,target,upside_down,pre,ysbscjyxframcfv,potato,0.3630771034218299,0.0
4,puffin,target,horizontal_flip,post,ysbscjyxframcfv,puffin,0.0,1.0
4,carriage,target,upside_down,post,ysbscjyxframcfv,cart,0.3635467672855286,0.0
4,figurine,target,regular,post,ysbscjyxframcfv,human_face,0.6841199264816813,0.0
4,backpack,target,regular,pre,ysbscjyxframcfv,shoe,0.7050397173933847,0.0
4,sardine,target,horizontal_flip,pre,ysbscjyxframcfv,sink,0.698999045654932,0.0
5,backpack,target,regular,post,ysbscjyxframcfv,shoe,0.7050397173933847,0.0
5,sardine,target,horizontal_flip,post,ysbscjyxframcfv,pilchard,0.0,0.0
5,ginger,target,upside_down,post,ysbscjyxframcfv,ginger,0.0,1.0
0,buoy,target,regular,pre,0c5ljea8glufpof,ball,0.7339549516783258,0.0
0,parking_meter,target,horizontal_flip,pre,0c5ljea8glufpof,tower,0.7057684162306822,0.0
0,garlic,target,upside_down,pre,0c5ljea8glufpof,flower,0.5706796569527366,0.0
1,missile,target,upside_down,pre,0c5ljea8glufpof,stair,0.8815307562178212,0.0
1,buoy,target,regular,post,0c5ljea8glufpof,buoy,0.0,1.0
1,candelabra,target,horizontal_flip,pre,0c5ljea8glufpof,pillar,0.738080079467711,0.0
1,parking_meter,target,horizontal_flip,post,0c5ljea8glufpof,parking_meter,0.0,1.0
1,pomegranate,target,regular,pre,0c5ljea8glufpof,pomegranate,0.0,1.0
1,garlic,target,upside_down,post,0c5ljea8glufpof,garlic,0.0,1.0
2,candelabra,target,horizontal_flip,post,0c5ljea8glufpof,pillar,0.738080079467711,0.0
2,missile,target,upside_down,post,0c5ljea8glufpof,missile,0.0,1.0
2,scarf,target,regular,pre,0c5ljea8glufpof,wall,0.7703733896221308,0.0
2,drill,target,upside_down,pre,0c5ljea8glufpof,clothes,0.8571260405005188,0.0
2,sardine,target,horizontal_flip,pre,0c5ljea8glufpof,car,0.7423556687202175,0.0
2,pomegranate,target,regular,post,0c5ljea8glufpof,pomegranate,0.0,1.0
3,banana_peel,target,horizontal_flip,pre,0c5ljea8glufpof,banana,0.5013322226552945,0.0
3,scarf,target,regular,post,0c5ljea8glufpof,scarf,0.0,1.0
3,drill,target,upside_down,post,0c5ljea8glufpof,drill,0.0,1.0
3,puddle,target,regular,pre,0c5ljea8glufpof,wall,0.6710902891484678,0.0
3,steak,target,upside_down,pre,0c5ljea8glufpof,corn,0.6878686756687822,0.0
3,sardine,target,horizontal_flip,post,0c5ljea8glufpof,car,0.7423556687202175,0.0
4,sandal,target,regular,pre,0c5ljea8glufpof,sandal,0.0,1.0
4,mannequin,target,horizontal_flip,pre,0c5ljea8glufpof,man,0.6689387032051166,0.0
4,puddle,target,regular,post,0c5ljea8glufpof,wall,0.6710902891484678,0.0
4,sidecar,target,upside_down,pre,0c5ljea8glufpof,apple,0.7713119591864233,0.0
4,steak,target,upside_down,post,0c5ljea8glufpof,corn,0.6878686756687822,0.0
4,banana_peel,target,horizontal_flip,post,0c5ljea8glufpof,banana,0.5013322226552945,0.0
5,mannequin,target,horizontal_flip,post,0c5ljea8glufpof,mannequin,0.0,1.0
5,sidecar,target,upside_down,post,0c5ljea8glufpof,plane,0.5894477394591153,0.0
5,sandal,target,regular,post,0c5ljea8glufpof,sandal,0.0,1.0
0,aloe,target,upside_down,pre,tmj4b573x8p5jny,,,0.0
0,surfboard,target,horizontal_flip,pre,tmj4b573x8p5jny,house_trailer,0.6716895889781815,0.0
0,axe,target,regular,pre,tmj4b573x8p5jny,window,0.7741661445992525,0.0
1,aloe,target,upside_down,post,tmj4b573x8p5jny,plant,0.2951582564947093,0.0
1,ginger,target,horizontal_flip,pre,tmj4b573x8p5jny,bowl,0.6034945699940357,0.0
1,sidecar,target,upside_down,pre,tmj4b573x8p5jny,bird,0.6647347821570178,0.0
1,axe,target,regular,post,tmj4b573x8p5jny,saw,0.6855678533392967,0.0
1,surfboard,target,horizontal_flip,post,tmj4b573x8p5jny,fence_post,0.7811188038254031,0.0
1,bullet,target,regular,pre,tmj4b573x8p5jny,window,0.6548409972200107,0.0
2,puddle,target,regular,pre,tmj4b573x8p5jny,table,0.7059580628591196,0.0
2,peanut_butter,target,upside_down,pre,tmj4b573x8p5jny,jar,0.489975314592137,0.0
