index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
54,,,,,,html-keyboard-response,54,174257,0.0-11.0-5.10-1.10,Chrome,133.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 726,p6jtb0m0mykzkcv,https://exponline.ugr.es/publix/939/997/start?srid=18382,63f782f160eb53150d24c549,31,30,United Kingdom,Female,Right-handed,,876.8000000119209,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/peanut_butter_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,11,0,dot,peanut_butter,peanut_butter_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,i,1,1,,,
58,,,,,,html-keyboard-response,58,176213,0.0-11.0-5.11-1.11,Chrome,133.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 726,p6jtb0m0mykzkcv,https://exponline.ugr.es/publix/939/997/start?srid=18382,63f782f160eb53150d24c549,31,30,United Kingdom,Female,Right-handed,,952,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/grasshopper_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,12,0,dot,grasshopper,grasshopper_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,e,0,0,,,
62,,,,,,html-keyboard-response,62,178250,0.0-11.0-5.12-1.12,Chrome,133.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 726,p6jtb0m0mykzkcv,https://exponline.ugr.es/publix/939/997/start?srid=18382,63f782f160eb53150d24c549,31,30,United Kingdom,Female,Right-handed,,1031.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/peanut_butter_mooney_dot_off4.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,13,0,dot,peanut_butter,peanut_butter_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,i,1,0,,,
66,,,,,,html-keyboard-response,66,180370,0.0-11.0-5.13-1.13,Chrome,133.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 726,p6jtb0m0mykzkcv,https://exponline.ugr.es/publix/939/997/start?srid=18382,63f782f160eb53150d24c549,31,30,United Kingdom,Female,Right-handed,,1115.8999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_on3.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",69,14,0,dot,backpack,backpack_mooney_dot_on3,catch,regular,pre,on,Exp,dot_recog,e,0,0,,,
70,,,,,,html-keyboard-response,70,182469,0.0-11.0-5.14-1.14,Chrome,133.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 726,p6jtb0m0mykzkcv,https://exponline.ugr.es/publix/939/997/start?srid=18382,63f782f160eb53150d24c549,31,30,United Kingdom,Female,Right-handed,,1093,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_on1.jpg"" style=""width: 500px; height: 500px; transform: scaleY(-1) ; ""></img></div></div>",73,15,0,dot,candelabra,candelabra_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,i,1,1,,,
74,,,,,,html-keyboard-response,74,184357,0.0-11.0-5.15-1.15,Chrome,133.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 726,p6jtb0m0mykzkcv,https://exponline.ugr.es/publix/939/997/start?srid=18382,63f782f160eb53150d24c549,31,30,United Kingdom,Female,Right-handed,,885.9000000059605,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_off2.jpg"" style=""width: 500px; height: 500px; transform: ; ""></img></div></div>",73,16,0,dot,backpack,backpack_mooney_dot_off2,catch,regular,pre,off,Exp,dot_recog,i,1,0,,,
82,,,,,,survey-text-autocomplete,82,195843,0.0-11.0-6.16-4.16,Chrome,133.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 726,p6jtb0m0mykzkcv,https://exponline.ugr.es/publix/939/997/start?srid=18382,63f782f160eb53150d24c549,31,30,United Kingdom,Female,Right-handed,,,"{""recognition"":""bug""}",,,,,,,,,,,,,,,17,0,recognition,grasshopper,grasshopper_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,bug,0.422122652357514,0.0
89,,,,,,survey-text-autocomplete,89,200894,0.0-11.0-6.17-4.17,Chrome,133.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 726,p6jtb0m0mykzkcv,https://exponline.ugr.es/publix/939/997/start?srid=18382,63f782f160eb53150d24c549,31,30,United Kingdom,Female,Right-handed,,,"{""recognition"":""shark""}",,,,,,,,,,,,,,,18,0,recognition,backpack,backpack_mooney,catch,regular,pre,null,Exp,Recognition,,,,shark,0.7764398031385698,0.0
96,,,,,,survey-text-autocomplete,96,205206,0.0-11.0-6.18-4.18,Chrome,133.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 726,p6jtb0m0mykzkcv,https://exponline.ugr.es/publix/939/997/start?srid=18382,63f782f160eb53150d24c549,31,30,United Kingdom,Female,Right-handed,,,"{""recognition"":""piano""}",,,,,,,,,,,,,,,19,0,recognition,candelabra,candelabra_mooney,target,upside_down,pre,null,Exp,Recognition,,,,piano,0.6559226799587765,0.0
103,,,,,,survey-text-autocomplete,103,209834,0.0-11.0-6.19-4.19,Chrome,133.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 726,p6jtb0m0mykzkcv,https://exponline.ugr.es/publix/939/997/start?srid=18382,63f782f160eb53150d24c549,31,30,United Kingdom,Female,Right-handed,,,"{""recognition"":""ashtray""}",,,,,,,,,,,,,,,20,0,recognition,peanut_butter,peanut_butter_mooney,target,regular,pre,null,Exp,Recognition,,,,ashtray,0.7433446265199055,0.0
110,,,,,,survey-text-autocomplete,110,214299,0.0-11.0-6.20-4.20,Chrome,133.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 726,p6jtb0m0mykzkcv,https://exponline.ugr.es/publix/939/997/start?srid=18382,63f782f160eb53150d24c549,31,30,United Kingdom,Female,Right-handed,,,"{""recognition"":""vase""}",,,,,,,,,,,,,,,21,0,recognition,candelabra,candelabra,target,upside_down,color,null,Exp,Recognition,,,,vase,0.43444318858959585,0.0
117,,,,,,survey-text-autocomplete,117,218807,0.0-11.0-6.21-4.21,Chrome,133.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 726,p6jtb0m0mykzkcv,https://exponline.ugr.es/publix/939/997/start?srid=18382,63f782f160eb53150d24c549,31,30,United Kingdom,Female,Right-handed,,,"{""recognition"":""peanut butter""}",,,,,,,,,,,,,,,22,0,recognition,peanut_butter,peanut_butter,target,regular,color,null,Exp,Recognition,,,,peanut_butter,0.0,1.0
124,,,,,,survey-text-autocomplete,124,224021,0.0-11.0-6.22-4.22,Chrome,133.0,macOS,10.15.7,undefined,undefined,1440 x 900,1440 x 726,p6jtb0m0mykzkcv,https://exponline.ugr.es/publix/939/997/start?srid=18382,63f782f160eb53150d24c549,31,30,United Kingdom,Female,Right-handed,,,"{""recognition"":""grasshopper""}",,,,,,,,,,,,,,,23,0,recognition,grasshopper,grasshopper,target,horizontal_flip,color,null,Exp,Recognition,,,,grasshopper,0.0,1.0
