index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,unamb_image_duration,verbal_id,semantic_distance,verbal_acc_corrected
14,,,,,,html-keyboard-response,14,355651,0.0-11.0-5.0-1.0,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1048.2999999523163,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,1,0,dot,parking_meter,parking_meter_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,e,1,1,,,,
18,,,,,,html-keyboard-response,18,357901,0.0-11.0-5.1-1.1,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1239.1999999284744,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/missile_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,2,0,dot,missile,missile_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,,
22,,,,,,html-keyboard-response,22,359830,0.0-11.0-5.2-1.2,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,907.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,3,0,dot,pomegranate,pomegranate_mooney_dot_off2,target,regular,pre,off,Exp,dot_recog,e,1,0,,,,
26,,,,,,html-keyboard-response,26,361768,0.0-11.0-5.3-1.3,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,919.6999999284744,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,4,0,dot,parking_meter,parking_meter_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,e,1,0,,,,
30,,,,,,html-keyboard-response,30,363570,0.0-11.0-5.4-1.4,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,787.3999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/missile_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,5,0,dot,missile,missile_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,,
34,,,,,,html-keyboard-response,34,365544,0.0-11.0-5.5-1.5,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,958.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,6,0,dot,pomegranate,pomegranate_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,e,1,1,,,,
38,,,,,,html-keyboard-response,38,367466,0.0-11.0-5.6-1.6,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,905.3000000715256,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,7,0,dot,parking_meter,parking_meter_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,i,0,1,,,,
42,,,,,,html-keyboard-response,42,369668,0.0-11.0-5.7-1.7,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1188.7999999523163,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/missile_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,8,0,dot,missile,missile_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,e,1,0,,,,
46,,,,,,html-keyboard-response,46,371432,0.0-11.0-5.8-1.8,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,745.7000000476837,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,9,0,dot,pomegranate,pomegranate_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,e,1,1,,,,
50,,,,,,html-keyboard-response,50,373365,0.0-11.0-5.9-1.9,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,920.3999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/missile_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,10,0,dot,missile,missile_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,e,1,0,,,,
54,,,,,,html-keyboard-response,54,375094,0.0-11.0-5.10-1.10,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,707.1000000238419,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,11,0,dot,pomegranate,pomegranate_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,e,1,0,,,,
58,,,,,,html-keyboard-response,58,376887,0.0-11.0-5.11-1.11,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,770,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,12,0,dot,parking_meter,parking_meter_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,e,1,1,,,,
65,,,,,,survey-text-autocomplete,66,397626,0.0-11.0-6.12-4.12,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,,"{""recognition"":""airplane""}",,,,,,,,,,,,,,,13,0,recognition,missile,missile_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,,airplane,0.5759325222427851,0.0
71,,,,,,survey-text-autocomplete,73,419472,0.0-11.0-6.13-4.13,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,14,0,recognition,parking_meter,parking_meter_mooney,target,upside_down,pre,null,Exp,Recognition,,,,,,,0.0
77,,,,,,survey-text-autocomplete,80,441344,0.0-11.0-6.14-4.14,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,15,0,recognition,pomegranate,pomegranate_mooney,target,regular,pre,null,Exp,Recognition,,,,,,,0.0
83,,,,,,survey-text-autocomplete,87,463198,0.0-11.0-6.15-4.15,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,16,0,recognition,parking_meter,parking_meter,target,upside_down,color,null,Exp,Recognition,,,,,,,0.0
89,,,,,,survey-text-autocomplete,94,471986,0.0-11.0-6.16-4.16,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,,"{""recognition"":""tomato""}",,,,,,,,,,,,,,,17,0,recognition,pomegranate,pomegranate,target,regular,color,null,Exp,Recognition,,,,,tomato,0.3273505131756923,0.0
95,,,,,,survey-text-autocomplete,101,479401,0.0-11.0-6.17-4.17,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,,"{""recognition"":""rocket""}",,,,,,,,,,,,,,,18,0,recognition,missile,missile,target,horizontal_flip,color,null,Exp,Recognition,,,,,rocket,0.7083886044693339,0.0
101,,,,,,html-keyboard-response,107,490119,0.0-11.0-5.18-1.18,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1203.7999999523163,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,19,1,dot,bullet,bullet_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,e,1,1,,,,
105,,,,,,html-keyboard-response,111,492358,0.0-11.0-5.19-1.19,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1226.3999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,20,1,dot,parking_meter,parking_meter_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,e,1,0,,,,
109,,,,,,html-keyboard-response,115,493987,0.0-11.0-5.20-1.20,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,612,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/missile_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,21,1,dot,missile,missile_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,e,1,1,,,,
113,,,,,,html-keyboard-response,119,496006,0.0-11.0-5.21-1.21,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,995.3999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,22,1,dot,backpack,backpack_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,,
117,,,,,,html-keyboard-response,123,498169,0.0-11.0-5.22-1.22,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1146.8000000715256,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,23,1,dot,parking_meter,parking_meter_mooney_dot_on5,target,upside_down,post,on,Exp,dot_recog,e,1,1,,,,
121,,,,,,html-keyboard-response,127,500294,0.0-11.0-5.23-1.23,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1108.3000000715256,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,24,1,dot,backpack,backpack_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,,
125,,,,,,html-keyboard-response,131,502691,0.0-11.0-5.24-1.24,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1383.1000000238419,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,25,1,dot,bullet,bullet_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,e,1,0,,,,
129,,,,,,html-keyboard-response,135,504945,0.0-11.0-5.25-1.25,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1225.1999999284744,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,26,1,dot,pomegranate,pomegranate_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,e,1,1,,,,
133,,,,,,html-keyboard-response,139,506721,0.0-11.0-5.26-1.26,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,761.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,27,1,dot,backpack,backpack_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,,
137,,,,,,html-keyboard-response,143,508893,0.0-11.0-5.27-1.27,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1158.6000000238419,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,28,1,dot,bat2,bat2_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,e,1,1,,,,
141,,,,,,html-keyboard-response,147,511149,0.0-11.0-5.28-1.28,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1233,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,29,1,dot,bullet,bullet_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,e,1,1,,,,
145,,,,,,html-keyboard-response,151,513076,0.0-11.0-5.29-1.29,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,904.1000000238419,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,30,1,dot,bat2,bat2_mooney_dot_off2,target,regular,pre,off,Exp,dot_recog,i,0,1,,,,
149,,,,,,html-keyboard-response,155,515616,0.0-11.0-5.30-1.30,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1513.2999999523163,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bullet_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,31,1,dot,bullet,bullet_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,e,1,0,,,,
153,,,,,,html-keyboard-response,159,517353,0.0-11.0-5.31-1.31,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,713.3999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/missile_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,32,1,dot,missile,missile_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,e,1,1,,,,
157,,,,,,html-keyboard-response,163,519455,0.0-11.0-5.32-1.32,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1085.6000000238419,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,33,1,dot,bat2,bat2_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,i,0,1,,,,
161,,,,,,html-keyboard-response,167,521888,0.0-11.0-5.33-1.33,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1413.8999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,34,1,dot,parking_meter,parking_meter_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,i,0,1,,,,
165,,,,,,html-keyboard-response,171,523858,0.0-11.0-5.34-1.34,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,952,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/bat2_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,35,1,dot,bat2,bat2_mooney_dot_on3,target,regular,pre,on,Exp,dot_recog,e,1,1,,,,
169,,,,,,html-keyboard-response,175,525952,0.0-11.0-5.35-1.35,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1073.2000000476837,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,36,1,dot,pomegranate,pomegranate_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,e,1,1,,,,
173,,,,,,html-keyboard-response,179,528267,0.0-11.0-5.36-1.36,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1287.8999999761581,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/missile_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,37,1,dot,missile,missile_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,e,1,0,,,,
177,,,,,,html-keyboard-response,183,530040,0.0-11.0-5.37-1.37,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,748.5999999046326,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,38,1,dot,parking_meter,parking_meter_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,e,1,1,,,,
181,,,,,,html-keyboard-response,187,532031,0.0-11.0-5.38-1.38,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,970.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,39,1,dot,pomegranate,pomegranate_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,i,0,1,,,,
185,,,,,,html-keyboard-response,191,533809,0.0-11.0-5.39-1.39,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,760.1000000238419,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/missile_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,40,1,dot,missile,missile_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,e,1,0,,,,
189,,,,,,html-keyboard-response,195,536256,0.0-11.0-5.40-1.40,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1427.7000000476837,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/backpack_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,41,1,dot,backpack,backpack_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,e,1,0,,,,
193,,,,,,html-keyboard-response,199,538281,0.0-11.0-5.41-1.41,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,1005.2999999523163,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/pomegranate_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,42,1,dot,pomegranate,pomegranate_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,i,0,1,,,,
200,,,,,,survey-text-autocomplete,207,551617,0.0-11.0-6.42-4.42,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,,"{""recognition"":""airplane""}",,,,,,,,,,,,,,,43,1,recognition,bat2,bat2_mooney,target,regular,pre,null,Exp,Recognition,,,,,airplane,0.7591979839905554,0.0
206,,,,,,survey-text-autocomplete,214,573475,0.0-11.0-6.43-4.43,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,44,1,recognition,backpack,backpack_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,,,,0.0
212,,,,,,survey-text-autocomplete,221,595353,0.0-11.0-6.44-4.44,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,45,1,recognition,parking_meter,parking_meter_mooney,target,upside_down,post,null,Exp,Recognition,,,,,,,0.0
218,,,,,,survey-text-autocomplete,228,617216,0.0-11.0-6.45-4.45,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1366 x 641,zjvwqegaaqvapjk,https://exponline.ugr.es/publix/939/1007/start?srid=18886,664660472f2de15888f9427d,50,30,Nigeria,Male,Right-handed,,,"""timeout""",,,,,,,,,,,,,,,46,1,recognition,bullet,bullet_mooney,target,upside_down,pre,null,Exp,Recognition,,,,,,,0.0
