index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,unamb_image_duration,verbal_id,semantic_distance,verbal_acc_corrected
54,,,,,,html-keyboard-response,54,223767,0.0-11.0-5.10-1.10,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,1412,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,11,0,dot,banana_peel,banana_peel_mooney_dot_off2,target,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,,
58,,,,,,html-keyboard-response,58,225819,0.0-11.0-5.11-1.11,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,1034.3999999985099,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/peanut_butter_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,12,0,dot,peanut_butter,peanut_butter_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,i,0,1,,,,
65,,,,,,survey-text-autocomplete,66,238705,0.0-11.0-6.12-4.12,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,,"{""recognition"":""dartboard""}",,,,,,,,,,,,,,,13,0,recognition,snail,snail_mooney,target,regular,pre,null,Exp,Recognition,,,,,dartboard,0.8260765484674444,0.0
71,,,,,,survey-text-autocomplete,73,249448,0.0-11.0-6.13-4.13,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,,"{""recognition"":""fish""}",,,,,,,,,,,,,,,14,0,recognition,banana_peel,banana_peel_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,,fish,0.7667182381825135,0.0
77,,,,,,survey-text-autocomplete,80,254736,0.0-11.0-6.14-4.14,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,,"{""recognition"":""fruit""}",,,,,,,,,,,,,,,15,0,recognition,peanut_butter,peanut_butter_mooney,target,upside_down,pre,null,Exp,Recognition,,,,,fruit,0.5463665766522041,0.0
83,,,,,,survey-text-autocomplete,87,260096,0.0-11.0-6.15-4.15,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,,"{""recognition"":""snail""}",,,,,,,,,,,,,,,16,0,recognition,snail,snail,target,regular,color,null,Exp,Recognition,,,,,snail,0.0,1.0
89,,,,,,survey-text-autocomplete,94,271719,0.0-11.0-6.16-4.16,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,,"{""recognition"":""jar""}",,,,,,,,,,,,,,,17,0,recognition,peanut_butter,peanut_butter,target,upside_down,color,null,Exp,Recognition,,,,,jar,0.48997531459213706,0.0
95,,,,,,survey-text-autocomplete,101,278344,0.0-11.0-6.17-4.17,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,,"{""recognition"":""banana peel""}",,,,,,,,,,,,,,,18,0,recognition,banana_peel,banana_peel,target,horizontal_flip,color,null,Exp,Recognition,,,,,banana_peel,0.0,1.0
101,,,,,,html-keyboard-response,107,288886,0.0-11.0-5.18-1.18,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,2983.7999999970198,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/egg_roll_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,19,1,dot,egg_roll,egg_roll_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,i,0,1,,,,
105,,,,,,html-keyboard-response,111,291037,0.0-11.0-5.19-1.19,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,1135.6999999955297,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,20,1,dot,banana_peel,banana_peel_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,i,0,1,,,,
109,,,,,,html-keyboard-response,115,295114,0.0-11.0-5.20-1.20,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,3056.10000000149,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/gutter_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,21,1,dot,gutter,gutter_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,,
113,,,,,,html-keyboard-response,119,296933,0.0-11.0-5.21-1.21,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,797.3999999985099,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,22,1,dot,snail,snail_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,e,1,1,,,,
117,,,,,,html-keyboard-response,123,298941,0.0-11.0-5.22-1.22,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,998.5,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/peanut_butter_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,23,1,dot,peanut_butter,peanut_butter_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,e,1,1,,,,
121,,,,,,html-keyboard-response,127,301133,0.0-11.0-5.23-1.23,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,1169.2999999970198,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,24,1,dot,banana_peel,banana_peel_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,i,0,1,,,,
125,,,,,,html-keyboard-response,131,303693,0.0-11.0-5.24-1.24,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,1551.9000000059605,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/parking_meter_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,25,1,dot,parking_meter,parking_meter_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,e,1,0,,,,
129,,,,,,html-keyboard-response,135,306049,0.0-11.0-5.25-1.25,Chrome,136.0,Windows,10,undefined,undefined,1366 x 768,1318 x 650,n4tdy1yczd8nejb,https://exponline.ugr.es/publix/939/1007/start?srid=18846,6630f6bfbdc7906ef7c0ee24,62,37,United Kingdom,Male,Right-handed,,1335.1999999955297,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/peanut_butter_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,26,1,dot,peanut_butter,peanut_butter_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,i,0,1,,,,
