index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,unamb_image_duration,verbal_id,semantic_distance,verbal_acc_corrected
721,,,,,,html-keyboard-response,763,926189,0.0-11.0-5.152-1.152,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,741.4000000059605,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,153,5,dot,polar_bear,polar_bear_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,e,1,1,,,,
725,,,,,,html-keyboard-response,767,928237,0.0-11.0-5.153-1.153,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,1032.800000011921,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sardine_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,154,5,dot,sardine,sardine_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,e,1,0,,,,
729,,,,,,html-keyboard-response,771,930196,0.0-11.0-5.154-1.154,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,943.4000000059605,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,155,5,dot,polar_bear,polar_bear_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,i,0,1,,,,
733,,,,,,html-keyboard-response,775,932733,0.0-11.0-5.155-1.155,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,1520.9000000059605,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sardine_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,156,5,dot,sardine,sardine_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,i,0,0,,,,
737,,,,,,html-keyboard-response,779,934637,0.0-11.0-5.156-1.156,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,887.8999999910593,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,157,5,dot,dumbbell,dumbbell_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,i,0,1,,,,
741,,,,,,html-keyboard-response,783,936429,0.0-11.0-5.157-1.157,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,768.0999999940395,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sardine_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,158,5,dot,sardine,sardine_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,i,0,0,,,,
745,,,,,,html-keyboard-response,787,938924,0.0-11.0-5.158-1.158,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,1473.2000000029802,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,159,5,dot,dumbbell,dumbbell_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,i,0,0,,,,
749,,,,,,html-keyboard-response,791,940852,0.0-11.0-5.159-1.159,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,904.2000000029802,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/polar_bear_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,160,5,dot,polar_bear,polar_bear_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,e,1,0,,,,
753,,,,,,html-keyboard-response,795,942477,0.0-11.0-5.160-1.160,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,610.6000000089407,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/dumbbell_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,161,5,dot,dumbbell,dumbbell_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,e,1,0,,,,
757,,,,,,html-keyboard-response,799,944381,0.0-11.0-5.161-1.161,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,878.5999999940395,,,,,,,,,,,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sardine_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,162,5,dot,sardine,sardine_mooney_dot_off8,target,regular,post,off,Exp,dot_recog,i,0,1,,,,
764,,,,,,survey-text-autocomplete,807,952758,0.0-11.0-6.162-4.162,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,,"{""recognition"":""clothes""}",,,,,,,,,,,,,,,163,5,recognition,polar_bear,polar_bear_mooney,target,horizontal_flip,post,null,Exp,Recognition,,,,,clothes,0.7888882893799859,0.0
770,,,,,,survey-text-autocomplete,814,956517,0.0-11.0-6.163-4.163,Chrome,135.0,Chrome OS,,undefined,undefined,1920 x 1080,1920 x 911,z2phelj1y4o6d71,https://exponline.ugr.es/publix/939/1007/start?srid=18899,6658c4239af9537eefdfbcc9,26,32,United Kingdom,Female,Right-handed,,,"{""recognition"":""sardine""}",,,,,,,,,,,,,,,164,5,recognition,sardine,sardine_mooney,target,regular,post,null,Exp,Recognition,,,,,sardine,0.0,1.0
