index,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,browser_name,browser_version,os_name,os_version,tablet,mobile,screen_resolution,window_resolution,subject,subject_url,subject_ProlificID,designmatrix_ID,age,nationality,gender,handedness,view_history,rt,responses,question_order,value,stimulus,key_press,trial_number,block,block_type,image_id,filename,image_type,manipulation,phase,dot_position,Exp_part,trial_part,RawResponse,dot_resp,dot_acc,verbal_id,semantic_distance,verbal_acc_corrected
362,,,,,,html-keyboard-response,362,900078,0.0-11.0-5.72-1.72,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,510.69999998807907,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/magnifier_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,73,2,dot,magnifier,magnifier_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,i,0,0,,,
366,,,,,,html-keyboard-response,366,901789,0.0-11.0-5.73-1.73,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,660.0999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sardine_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,74,2,dot,sardine,sardine_mooney_dot_on5,target,horizontal_flip,post,on,Exp,dot_recog,i,0,0,,,
370,,,,,,html-keyboard-response,370,903232,0.0-11.0-5.74-1.74,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,382.2999999821186,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/punching_bag_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,75,2,dot,punching_bag,punching_bag_mooney_dot_off6,target,regular,post,off,Exp,dot_recog,i,0,1,,,
374,,,,,,html-keyboard-response,374,904658,0.0-11.0-5.75-1.75,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,390,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/lip_gloss_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,76,2,dot,lip_gloss,lip_gloss_mooney_dot_on1,catch,horizontal_flip,pre,on,Exp,dot_recog,i,0,0,,,
378,,,,,,html-keyboard-response,378,906624,0.0-11.0-5.76-1.76,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,908.4000000059605,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,77,2,dot,candelabra,candelabra_mooney_dot_off2,target,regular,pre,off,Exp,dot_recog,i,0,1,,,
382,,,,,,html-keyboard-response,382,908063,0.0-11.0-5.77-1.77,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,382.09999999403954,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sandal_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,78,2,dot,sandal,sandal_mooney_dot_off6,catch,upside_down,post,off,Exp,dot_recog,i,0,1,,,
386,,,,,,html-keyboard-response,386,909748,0.0-11.0-5.78-1.78,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,632.5999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/mannequin_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,79,2,dot,mannequin,mannequin_mooney_dot_off8,target,upside_down,post,off,Exp,dot_recog,i,0,1,,,
390,,,,,,html-keyboard-response,390,911262,0.0-11.0-5.79-1.79,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,442.7999999821186,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/magnifier_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,80,2,dot,magnifier,magnifier_mooney_dot_on3,target,horizontal_flip,pre,on,Exp,dot_recog,i,0,0,,,
394,,,,,,html-keyboard-response,394,912626,0.0-11.0-5.80-1.80,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,304.2000000178814,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/punching_bag_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,81,2,dot,punching_bag,punching_bag_mooney_dot_on7,target,regular,post,on,Exp,dot_recog,e,1,1,,,
398,,,,,,html-keyboard-response,398,914036,0.0-11.0-5.81-1.81,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,356.90000000596046,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,82,2,dot,aloe,aloe_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,e,1,0,,,
402,,,,,,html-keyboard-response,402,915451,0.0-11.0-5.82-1.82,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,358.90000000596046,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/lip_gloss_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,83,2,dot,lip_gloss,lip_gloss_mooney_dot_off4,catch,horizontal_flip,pre,off,Exp,dot_recog,e,1,0,,,
406,,,,,,html-keyboard-response,406,916788,0.0-11.0-5.83-1.83,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,281.7999999821186,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sandal_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,84,2,dot,sandal,sandal_mooney_dot_on5,catch,upside_down,post,on,Exp,dot_recog,e,1,1,,,
410,,,,,,html-keyboard-response,410,918315,0.0-11.0-5.84-1.84,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,466,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/mannequin_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,85,2,dot,mannequin,mannequin_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,e,1,1,,,
414,,,,,,html-keyboard-response,414,919563,0.0-11.0-5.85-1.85,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,200.69999998807907,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/lip_gloss_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,86,2,dot,lip_gloss,lip_gloss_mooney_dot_off2,catch,horizontal_flip,pre,off,Exp,dot_recog,e,1,0,,,
418,,,,,,html-keyboard-response,418,921074,0.0-11.0-5.86-1.86,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,463.2999999821186,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sandal_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,87,2,dot,sandal,sandal_mooney_dot_on7,catch,upside_down,post,on,Exp,dot_recog,e,1,1,,,
422,,,,,,html-keyboard-response,422,922492,0.0-11.0-5.87-1.87,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,362.30000001192093,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/mannequin_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,88,2,dot,mannequin,mannequin_mooney_dot_off6,target,upside_down,post,off,Exp,dot_recog,e,1,0,,,
426,,,,,,html-keyboard-response,426,923963,0.0-11.0-5.88-1.88,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,414.40000000596046,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sardine_mooney_dot_off8.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,89,2,dot,sardine,sardine_mooney_dot_off8,target,horizontal_flip,post,off,Exp,dot_recog,e,1,0,,,
430,,,,,,html-keyboard-response,430,926288,0.0-11.0-5.89-1.89,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,1260.7000000178814,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/punching_bag_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,90,2,dot,punching_bag,punching_bag_mooney_dot_on5,target,regular,post,on,Exp,dot_recog,e,1,1,,,
434,,,,,,html-keyboard-response,434,929296,0.0-11.0-5.90-1.90,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,1947.4000000059605,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,91,2,dot,candelabra,candelabra_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,i,0,0,,,
438,,,,,,html-keyboard-response,438,931214,0.0-11.0-5.91-1.91,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,856.5999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,92,2,dot,aloe,aloe_mooney_dot_off2,target,upside_down,pre,off,Exp,dot_recog,e,1,0,,,
442,,,,,,html-keyboard-response,442,933047,0.0-11.0-5.92-1.92,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,793.1999999880791,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/magnifier_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,93,2,dot,magnifier,magnifier_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,i,0,1,,,
446,,,,,,html-keyboard-response,446,934818,0.0-11.0-5.93-1.93,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,730.0999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sardine_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,94,2,dot,sardine,sardine_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,e,1,1,,,
450,,,,,,html-keyboard-response,450,936790,0.0-11.0-5.94-1.94,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,914.4000000059605,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/candelabra_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,95,2,dot,candelabra,candelabra_mooney_dot_off4,target,regular,pre,off,Exp,dot_recog,i,0,1,,,
454,,,,,,html-keyboard-response,454,938734,0.0-11.0-5.95-1.95,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,898.5999999940395,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/lip_gloss_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,96,2,dot,lip_gloss,lip_gloss_mooney_dot_on3,catch,horizontal_flip,pre,on,Exp,dot_recog,e,1,1,,,
458,,,,,,html-keyboard-response,458,940523,0.0-11.0-5.96-1.96,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,745.4000000059605,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,97,2,dot,aloe,aloe_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,e,1,1,,,
462,,,,,,html-keyboard-response,462,942136,0.0-11.0-5.97-1.97,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,562.2000000178814,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/sardine_mooney_dot_off6.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,98,2,dot,sardine,sardine_mooney_dot_off6,target,horizontal_flip,post,off,Exp,dot_recog,e,1,0,,,
470,,,,,,survey-text-autocomplete,470,950533,0.0-11.0-6.98-4.98,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,,"{""recognition"":""horse""}",,,,,99,2,recognition,mannequin,mannequin_mooney,target,upside_down,post,null,Exp,Recognition,,,,horse,0.6190071588945651,0.0
477,,,,,,survey-text-autocomplete,477,956104,0.0-11.0-6.99-4.99,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,,"{""recognition"":""car""}",,,,,100,2,recognition,sandal,sandal_mooney,catch,upside_down,post,null,Exp,Recognition,,,,car,0.7288184774171919,0.0
484,,,,,,survey-text-autocomplete,484,963844,0.0-11.0-6.100-4.100,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,,"{""recognition"":""silk hat""}",,,,,101,2,recognition,punching_bag,punching_bag_mooney,target,regular,post,null,Exp,Recognition,,,,silk_hat,0.6627222609874701,0.0
491,,,,,,survey-text-autocomplete,491,969852,0.0-11.0-6.101-4.101,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,,"{""recognition"":""hand""}",,,,,102,2,recognition,sardine,sardine_mooney,target,horizontal_flip,post,null,Exp,Recognition,,,,hand,0.7349672264515061,0.0
498,,,,,,survey-text-autocomplete,498,976473,0.0-11.0-6.102-4.102,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,,"{""recognition"":""ring""}",,,,,103,2,recognition,magnifier,magnifier_mooney,target,horizontal_flip,pre,null,Exp,Recognition,,,,ring,0.6767656646284741,0.0
505,,,,,,survey-text-autocomplete,505,982741,0.0-11.0-6.103-4.103,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,,"{""recognition"":""ring""}",,,,,104,2,recognition,aloe,aloe_mooney,target,upside_down,pre,null,Exp,Recognition,,,,ring,0.7703682162202706,0.0
512,,,,,,survey-text-autocomplete,512,991658,0.0-11.0-6.104-4.104,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,,"{""recognition"":""funnel""}",,,,,105,2,recognition,lip_gloss,lip_gloss_mooney,catch,horizontal_flip,pre,null,Exp,Recognition,,,,funnel,0.8585113390513596,0.0
519,,,,,,survey-text-autocomplete,519,1009505,0.0-11.0-6.105-4.105,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,,"{""recognition"":""starter""}",,,,,106,2,recognition,candelabra,candelabra_mooney,target,regular,pre,null,Exp,Recognition,,,,starter,0.6536809982536631,0.0
526,,,,,,survey-text-autocomplete,526,1018152,0.0-11.0-6.106-4.106,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,,"{""recognition"":""hold""}",,,,,107,2,recognition,magnifier,magnifier,target,horizontal_flip,color,null,Exp,Recognition,,,,hold,0.7767967096791504,0.0
533,,,,,,survey-text-autocomplete,533,1035799,0.0-11.0-6.107-4.107,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,,"{""recognition"":""silk hat""}",,,,,108,2,recognition,aloe,aloe,target,upside_down,color,null,Exp,Recognition,,,,silk_hat,0.6715035103975743,0.0
540,,,,,,survey-text-autocomplete,540,1047386,0.0-11.0-6.108-4.108,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,,"{""recognition"":""lightbulb""}",,,,,109,2,recognition,candelabra,candelabra,target,regular,color,null,Exp,Recognition,,,,lightbulb,0.5027529995524649,0.0
546,,,,,,html-keyboard-response,546,1065990,0.0-11.0-5.109-1.109,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,null,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/hot-water_bottle_mooney_dot_on3.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",null,110,3,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on3,target,upside_down,pre,on,Exp,dot_recog,,0,0,,,
550,,,,,,html-keyboard-response,550,1068218,0.0-11.0-5.110-1.110,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,1125.300000011921,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,111,3,dot,snail,snail_mooney_dot_off4,target,horizontal_flip,pre,off,Exp,dot_recog,e,1,0,,,
554,,,,,,html-keyboard-response,554,1069846,0.0-11.0-5.111-1.111,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,545,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/magnifier_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,112,3,dot,magnifier,magnifier_mooney_dot_on7,target,horizontal_flip,post,on,Exp,dot_recog,e,1,1,,,
558,,,,,,html-keyboard-response,558,1071460,0.0-11.0-5.112-1.112,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,551.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_off2.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,113,3,dot,banana_peel,banana_peel_mooney_dot_off2,target,regular,pre,off,Exp,dot_recog,e,1,0,,,
562,,,,,,html-keyboard-response,562,1073099,0.0-11.0-5.113-1.113,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,573.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/aloe_mooney_dot_on7.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",69,114,3,dot,aloe,aloe_mooney_dot_on7,target,upside_down,post,on,Exp,dot_recog,e,1,1,,,
566,,,,,,html-keyboard-response,566,1074598,0.0-11.0-5.114-1.114,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,436.59999999403954,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/hot-water_bottle_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,115,3,dot,hot-water_bottle,hot-water_bottle_mooney_dot_on1,target,upside_down,pre,on,Exp,dot_recog,i,0,0,,,
570,,,,,,html-keyboard-response,570,1076116,0.0-11.0-5.115-1.115,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,455.80000001192093,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/lip_gloss_mooney_dot_on5.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,116,3,dot,lip_gloss,lip_gloss_mooney_dot_on5,catch,horizontal_flip,post,on,Exp,dot_recog,i,0,0,,,
574,,,,,,html-keyboard-response,574,1077652,0.0-11.0-5.116-1.116,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,460.5,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/hot-water_bottle_mooney_dot_off4.jpg"" style=""width: 500px; height: ""500px; transform: scaleY(-1) ; ""></img></div></div>",73,117,3,dot,hot-water_bottle,hot-water_bottle_mooney_dot_off4,target,upside_down,pre,off,Exp,dot_recog,i,0,1,,,
578,,,,,,html-keyboard-response,578,1079133,0.0-11.0-5.117-1.117,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,417.7000000178814,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/banana_peel_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",69,118,3,dot,banana_peel,banana_peel_mooney_dot_on1,target,regular,pre,on,Exp,dot_recog,e,1,1,,,
582,,,,,,html-keyboard-response,582,1080524,0.0-11.0-5.118-1.118,Chrome,131.0,Windows,10,undefined,undefined,1366 x 768,1821 x 844,plc5vrqb4dtrbax,https://exponline.ugr.es/publix/939/983/start?srid=18292,67cc8253f92f85950cb43a1a,9,21,United States,Female,Right-handed,,335.69999998807907,,,,"<div class=""InstrBx""><div class=""img-container""><img src=""stim/snail_mooney_dot_on1.jpg"" style=""width: 500px; height: ""500px; transform: ; ""></img></div></div>",73,119,3,dot,snail,snail_mooney_dot_on1,target,horizontal_flip,pre,on,Exp,dot_recog,i,0,0,,,
